Item ID,Created Time,Last Modified Time,Item Name,Sales Description,Selling Price,Sales Account,Est un article remboursable,Brand,Manufacturer,Poids du colis,Longueur du colis,Largeur du colis,Hauteur du colis,Dimension Unit,Weight Unit,Is Receivable Service,Purchase Tax Name,Purchase Tax Percentage,Purchase Tax Type,Taxable,Exemption Reason,Product Type,Source,Reference ID,Last Sync Time,Status,Unit,Unit Name,SKU,Nom d’alias,UPC,EAN,ISBN,Part Number,Purchase Account,Purchase Description,Inventory Account,Nom de catégorie,Catégorie parente,CF.Group Name
3977868000000549969,2023-06-07 17:34:00,2025-08-01 08:03:24,"Gants DivoSkin +, nitrile, M",,CAD 26.99,Gants non-stériles (Ligne Divocco),true,Divocco Médical,Divocco Médical,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 300,,4003,"DivoSkin+ m, OM-204-323, 204-323",628678719088,,,,CoGs Gants non-stériles (Ligne Divocco),,Marchandises en stock,Gants nitrile,Gants,"Gants DivoSkin +, nitrile"
3977868000000549971,2023-06-07 17:34:00,2025-07-31 10:45:25,"Gants DivoSkin +, nitrile, L",,CAD 26.99,Gants non-stériles (Ligne Divocco),true,Divocco Médical,Divocco Médical,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 300,,4004,"DivoSkin+ l, OM-204-324, 204-324",628678719095,,,,CoGs Gants non-stériles (Ligne Divocco),,Marchandises en stock,Gants nitrile,Gants,"Gants DivoSkin +, nitrile"
3977868000001193741,2023-07-12 00:21:25,2025-07-31 13:21:53,"Gants DivoSkin, nitrile, XS",,CAD 19.99,Gants non-stériles (Ligne Divocco),true,Divocco Médical,Divocco Médical,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 200,,3001,DivoSkin xs,628678719019,,,,CoGs Gants non-stériles (Ligne Divocco),,Marchandises en stock,Gants nitrile,Gants,"Gants DivoSkin, nitrile"
3977868000001193743,2023-07-12 00:21:25,2025-07-31 15:57:17,"Gants DivoSkin, nitrile, S",,CAD 19.99,Gants non-stériles (Ligne Divocco),true,Divocco Médical,Divocco Médical,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 200,,3002,DivoSkin s,628678719026,,,,CoGs Gants non-stériles (Ligne Divocco),,Marchandises en stock,Gants nitrile,Gants,"Gants DivoSkin, nitrile"
3977868000001193745,2023-07-12 00:21:25,2025-07-31 13:23:02,"Gants DivoSkin, nitrile, M",,CAD 19.99,Gants non-stériles (Ligne Divocco),true,Divocco Médical,Divocco Médical,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 200,,3003,DivoSkin m,628678719033,,,,CoGs Gants non-stériles (Ligne Divocco),,Marchandises en stock,Gants nitrile,Gants,"Gants DivoSkin, nitrile"
3977868000001193747,2023-07-12 00:21:25,2025-07-30 18:05:23,"Gants DivoSkin, nitrile, L",,CAD 19.99,Gants non-stériles (Ligne Divocco),true,Divocco Médical,Divocco Médical,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 200,,3004,DivoSkin l,628678719040,,,,CoGs Gants non-stériles (Ligne Divocco),,Marchandises en stock,Gants nitrile,Gants,"Gants DivoSkin, nitrile"
3977868000001193749,2023-07-12 00:21:25,2025-01-06 03:48:11,"Gants DivoSkin, nitrile, XL",,CAD 19.99,Gants non-stériles (Ligne Divocco),true,Divocco Médical,Divocco Médical,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 200,,3005,DivoSkin xl,628678719057,,,,CoGs Gants non-stériles (Ligne Divocco),,Marchandises en stock,Gants nitrile,Gants,"Gants DivoSkin, nitrile"
3977868000001193823,2023-07-12 00:21:25,2025-07-26 20:51:44,"Gants DivoTex, latex, XS",,CAD 13.99,Gants non-stériles (Ligne Divocco),true,Divocco Médical,Divocco Médical,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 100,,5001,DivoTex xs,1062867871911,,,,CoGs Gants non-stériles (Ligne Divocco),,Marchandises en stock,Gants latex,Gants,"Gants DivoTex, latex"
3977868000001193825,2023-07-12 00:21:25,2025-08-04 09:37:02,"Gants DivoTex, latex, S",,CAD 13.99,Gants non-stériles (Ligne Divocco),true,Divocco Médical,Divocco Médical,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 100,,5002,DivoTex s,628678719125,,,,CoGs Gants non-stériles (Ligne Divocco),,Marchandises en stock,Gants latex,Gants,"Gants DivoTex, latex"
3977868000001193827,2023-07-12 00:21:25,2025-07-26 20:51:44,"Gants DivoTex, latex, M",,CAD 13.99,Gants non-stériles (Ligne Divocco),true,Divocco Médical,Divocco Médical,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 100,,5003,DivoTex m,628678719132,,,,CoGs Gants non-stériles (Ligne Divocco),,Marchandises en stock,Gants latex,Gants,"Gants DivoTex, latex"
3977868000001193829,2023-07-12 00:21:25,2025-07-26 20:51:44,"Gants DivoTex, latex, L",,CAD 13.99,Gants non-stériles (Ligne Divocco),true,Divocco Médical,Divocco Médical,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 100,,5004,DivoTex l,628678719149,,,,CoGs Gants non-stériles (Ligne Divocco),,Marchandises en stock,Gants latex,Gants,"Gants DivoTex, latex"
3977868000001193831,2023-07-12 00:21:25,2025-02-15 03:04:54,"Gants DivoTex, latex, XL",,CAD 13.99,Gants non-stériles (Ligne Divocco),true,Divocco Médical,Divocco Médical,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 100,,5005,DivoTex xl,,,,,CoGs Gants non-stériles (Ligne Divocco),,Marchandises en stock,Gants latex,Gants,"Gants DivoTex, latex"
3977868000001193867,2023-07-12 00:21:25,2025-07-26 20:51:44,"Bavettes dentaires de Divocco, Bleu",,CAD 29.99,Consommables autres (Ligne Divocco),true,Divocco Médical,Divocco Médical,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Caisse de 500,,GPDBB500,,628678719163,,,,CoGs Consommables autres (Ligne Divocco),,Marchandises en stock,Bavette dentaire,Bavette dentaire et couvre-surface,Bavettes dentaires de Divocco
3977868000001193869,2023-07-12 00:21:25,2025-07-21 15:30:20,"Bavettes dentaires de Divocco, Blanche",,CAD 29.99,Consommables autres (Ligne Divocco),true,Divocco Médical,Divocco Médical,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Caisse de 500,,GPDBW500,,628678719194,,,,CoGs Consommables autres (Ligne Divocco),,Marchandises en stock,Bavette dentaire,Bavette dentaire et couvre-surface,Bavettes dentaires de Divocco
3977868000001193871,2023-07-12 00:21:25,2025-07-26 20:51:44,"Bavettes dentaires de Divocco, Rose",,CAD 29.99,Consommables autres (Ligne Divocco),true,Divocco Médical,Divocco Médical,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Caisse de 500,,GPDBP500,,628678719187,,,,CoGs Consommables autres (Ligne Divocco),,Marchandises en stock,Bavette dentaire,Bavette dentaire et couvre-surface,Bavettes dentaires de Divocco
3977868000001193895,2023-07-12 00:21:25,2025-07-26 20:51:44,"Pochettes de stérilisation de Divocco, 2.25x5 (5.7*130 mm)",,CAD 7.49,Consommables autres (Ligne Divocco),true,Divocco Médical,Divocco Médical,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 200,,SP5713,,628678719217,,,,CoGs Consommables autres (Ligne Divocco),,Marchandises en stock,Pochette de stérilisation,Matériel de stérilisation,Pochettes de stérilisation de Divocco
3977868000001193897,2023-07-12 00:21:25,2025-07-26 20:51:44,"Pochettes de stérilisation de Divocco, 2.75x10po (70*260 mm)",,CAD 7.99,Consommables autres (Ligne Divocco),true,Divocco Médical,Divocco Médical,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 200,,SP7026,,,,,,CoGs Consommables autres (Ligne Divocco),,Marchandises en stock,Pochette de stérilisation,Matériel de stérilisation,Pochettes de stérilisation de Divocco
3977868000001193899,2023-07-12 00:21:25,2025-07-26 20:51:44,Pochettes de stérilisation de Divocco - 3.5po x 5.25po (90*135 mm),,CAD 6.99,Consommables autres (Ligne Divocco),true,Divocco Médical,Divocco Médical,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,boite de 200,boite de 200,SP9013,,628678719231,,,,CoGs Consommables autres (Ligne Divocco),,Marchandises en stock,Pochette de stérilisation,Matériel de stérilisation,Pochettes de stérilisation de Divocco
3977868000001193901,2023-07-12 00:21:25,2025-07-31 11:14:33,"Pochettes de stérilisation de Divocco, 3.5 x10po (9x26mm)",,CAD 9.99,Consommables autres (Ligne Divocco),true,Divocco Médical,Divocco Médical,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 200,,SP9026,,628678719248,,,,CoGs Consommables autres (Ligne Divocco),,Marchandises en stock,Pochette de stérilisation,Matériel de stérilisation,Pochettes de stérilisation de Divocco
3977868000001193903,2023-07-12 00:21:25,2025-07-30 15:50:44,"Pochettes de stérilisation de Divocco, 5.3x10po (135*260 mm)",,CAD 12.99,Consommables autres (Ligne Divocco),true,Divocco Médical,Divocco Médical,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 200,,SP1326,,628678719217,,,,CoGs Gants non-stériles (Ligne Divocco),,Marchandises en stock,Pochette de stérilisation,Matériel de stérilisation,Pochettes de stérilisation de Divocco
3977868000001193939,2023-07-12 00:21:25,2025-07-26 20:51:44,"Gants Vibrant, XS",,CAD 12.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 100,,Au-98225,,9555002101053,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gants latex,Gants,Gants Vibrant
3977868000001193941,2023-07-12 00:21:25,2025-07-26 20:51:44,"Gants Vibrant, S",,CAD 12.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 100,,Au-98226,,9555002101060,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gants latex,Gants,Gants Vibrant
3977868000001193943,2023-07-12 00:21:25,2025-07-26 20:51:44,"Gants Vibrant, M",,CAD 12.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 100,,Au-98227,,9555002101077,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gants latex,Gants,Gants Vibrant
3977868000001193945,2023-07-12 00:21:25,2025-07-26 20:51:44,"Gants Vibrant, L",,CAD 12.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 100,,Au-98228,,9555002101084,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gants latex,Gants,Gants Vibrant
3977868000001193947,2023-07-12 00:21:25,2025-02-15 03:04:55,"Gants Vibrant, XL",,CAD 12.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 100,,Au-98229,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gants latex,Gants,Gants Vibrant
3977868000001194015,2023-07-12 00:21:26,2025-04-16 13:56:23,Gants Distinct-XS,,CAD 1.00,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,boite de 100,,Au-29225,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,*Produits d/c en liquidation d'inventaire,,Gants Distinct
3977868000001194017,2023-07-12 00:21:26,2025-07-26 20:51:44,Gants Distinct-S,,CAD 1.00,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,boite de 100,,Au-29226,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,*Produits d/c en liquidation d'inventaire,,Gants Distinct
3977868000001194019,2023-07-12 00:21:26,2025-07-26 20:51:44,Gants Distinct-M,,CAD 1.00,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,boite de 100,,Au-29227,,9555002101428,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,*Produits d/c en liquidation d'inventaire,,Gants Distinct
3977868000001194079,2023-07-12 00:21:26,2025-07-26 20:51:44,"Gants Amazing, XS",,CAD 29.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 300,,Au-92885,,9555002102807,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gants nitrile,Gants,Gants Amazing
3977868000001194081,2023-07-12 00:21:26,2025-08-03 08:02:58,"Gants Amazing, S",,CAD 29.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 300,,Au-92886,,9555002102814,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gants nitrile,Gants,Gants Amazing
3977868000001194083,2023-07-12 00:21:26,2025-07-26 20:51:44,"Gants Amazing, M",,CAD 29.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 300,,Au-92887,,9555002102821,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gants nitrile,Gants,Gants Amazing
3977868000001194085,2023-07-12 00:21:26,2025-07-26 20:51:44,"Gants Amazing, L",,CAD 29.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 300,,Au-92888,,9555002102838,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gants nitrile,Gants,Gants Amazing
3977868000001194087,2023-07-12 00:21:26,2025-02-15 03:04:57,"Gants Amazing, XL",,CAD 29.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 300,,Au-92889,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gants nitrile,Gants,Gants Amazing
3977868000001194155,2023-07-12 00:21:26,2025-07-26 13:47:24,"Gants Sonic, XS",,CAD 27.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 300,,Au-93775,,9555002105563,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gants nitrile,Gants,Gants Sonic
3977868000001194157,2023-07-12 00:21:26,2025-07-26 13:47:24,"Gants Sonic, S",,CAD 27.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 300,,Au-93776,,9555002105570,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gants nitrile,Gants,Gants Sonic
3977868000001194159,2023-07-12 00:21:26,2025-07-26 13:47:24,"Gants Sonic, M",,CAD 27.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 300,,Au-93777,,9555002105587,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gants nitrile,Gants,Gants Sonic
3977868000001194161,2023-07-12 00:21:26,2025-02-15 03:04:58,"Gants Sonic, L",,CAD 27.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 300,,Au-93778,,9555002105594,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gants nitrile,Gants,Gants Sonic
3977868000001194163,2023-07-12 00:21:26,2025-02-15 03:04:58,"Gants Sonic, XL",,CAD 27.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 300,,Au-93779,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gants nitrile,Gants,Gants Sonic
3977868000001194231,2023-07-12 00:21:26,2025-02-15 03:04:58,Gants Renew-XS,,CAD 1.00,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,boite de 300,boite de 300,Au-93285,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,*Produits d/c en liquidation d'inventaire,,Gants Renew
3977868000001194233,2023-07-12 00:21:26,2025-07-26 20:51:44,Gants Renew-S,,CAD 1.00,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,boite de 300,boite de 300,Au-93286,,9555002113261,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,*Produits d/c en liquidation d'inventaire,,Gants Renew
3977868000001194237,2023-07-12 00:21:26,2025-02-15 03:04:59,Gants Renew-L,,CAD 1.00,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,boite de 300,boite de 300,Au-93288,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,*Produits d/c en liquidation d'inventaire,,Gants Renew
3977868000001194239,2023-07-12 00:21:26,2025-02-15 03:04:59,Gants Renew-XL,,CAD 1.00,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,boite de 300,boite de 300,Au-93289,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,*Produits d/c en liquidation d'inventaire,,Gants Renew
3977868000001194303,2023-07-12 00:21:27,2025-02-15 03:04:59,"Gants BeyondSafe 2.2, XS",,CAD 10.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 100,,Au-83775,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gants nitrile,Gants,Gants BeyondSafe
3977868000001194305,2023-07-12 00:21:27,2025-02-15 03:05:00,"Gants BeyondSafe 2.2, S",,CAD 10.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 100,,Au-83776,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gants nitrile,Gants,Gants BeyondSafe
3977868000001194307,2023-07-12 00:21:27,2025-02-15 03:05:00,"Gants BeyondSafe 2.2, M",,CAD 10.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 100,,Au-83777,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gants nitrile,Gants,Gants BeyondSafe
3977868000001194309,2023-07-12 00:21:27,2025-02-15 03:05:00,"Gants BeyondSafe 2.2, L",,CAD 10.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 100,,Au-83778,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gants nitrile,Gants,Gants BeyondSafe
3977868000001194311,2023-07-12 00:21:27,2025-02-15 03:05:00,"Gants BeyondSafe 2.2, XL",,CAD 10.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 100,,Au-83779,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gants nitrile,Gants,Gants BeyondSafe
3977868000001194313,2023-07-12 00:21:27,2025-02-15 03:05:00,"Gants BeyondSafe 3.2, S",,CAD 12.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 100,,Au-8889A6,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gants nitrile,Gants,Gants BeyondSafe
3977868000001194315,2023-07-12 00:21:27,2025-02-15 03:05:01,"Gants BeyondSafe 3.2, M",,CAD 12.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 100,,Au-8889A7,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gants nitrile,Gants,Gants BeyondSafe
3977868000001194317,2023-07-12 00:21:27,2025-02-15 03:05:01,"Gants BeyondSafe 3.2, L",,CAD 12.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 100,,Au-8889A8,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gants nitrile,Gants,Gants BeyondSafe
3977868000001194319,2023-07-12 00:21:27,2025-02-15 03:05:01,"Gants BeyondSafe 3.2, XL",,CAD 12.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 90,,Au-8889A9,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gants nitrile,Gants,Gants BeyondSafe
3977868000001194379,2023-07-12 00:21:27,2025-07-26 20:51:44,"Gants Perform, XS",,CAD 26.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 200,,Au-92395,,9555002102746,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gants nitrile,Gants,Gants Perform
3977868000001194381,2023-07-12 00:21:27,2025-07-26 20:51:44,"Gants Perform, S",,CAD 23.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 200,,Au-92396,,9555002102753,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gants nitrile,Gants,Gants Perform
3977868000001194383,2023-07-12 00:21:27,2025-07-26 20:51:44,"Gants Perform, M",,CAD 23.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 200,,Au-92397,,9555002102760,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gants nitrile,Gants,Gants Perform
3977868000001194385,2023-07-12 00:21:27,2025-02-15 03:05:02,"Gants Perform, L",,CAD 23.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 200,,Au-92398,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gants nitrile,Gants,Gants Perform
3977868000001194387,2023-07-12 00:21:27,2025-02-15 03:05:02,"Gants Perform, XL",,CAD 23.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 200,,Au-92399,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gants nitrile,Gants,Gants Perform
3977868000001194451,2023-07-12 00:21:27,2025-03-20 11:53:00,"Gants Blush, XS",,CAD 23.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 200,,Au-78885,,9555002105242,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gants nitrile,Gants,Gants Blush
3977868000001194453,2023-07-12 00:21:27,2025-07-26 20:51:44,"Gants Blush, S",,CAD 23.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 200,,Au-78886,,9555002105259,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gants nitrile,Gants,Gants Blush
3977868000001194455,2023-07-12 00:21:27,2025-07-26 20:51:44,"Gants Blush, M",,CAD 23.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 200,,Au-78887,,9555002105266,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gants nitrile,Gants,Gants Blush
3977868000001194457,2023-07-12 00:21:27,2025-07-26 20:51:44,"Gants Blush, L",,CAD 23.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 200,,Au-78888,,9555002105273,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gants nitrile,Gants,Gants Blush
3977868000001194525,2023-07-12 00:21:27,2025-07-26 20:51:44,"Gants Transform, S",,CAD 10.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 100,,Au-9889A6,,555002102937,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gants nitrile,Gants,Gants Tranform
3977868000001194527,2023-07-12 00:21:27,2025-04-08 12:45:56,"Gants Transform, M",,CAD 10.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 100,,Au-9889A7,,555002102944,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gants nitrile,Gants,Gants Tranform
3977868000001194599,2023-07-12 00:21:28,2025-07-26 20:51:44,"Gants Absolute 100, XS",,CAD 11.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 100,,Au-9899A5,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gants nitrile,Gants,Gants Absolute 100
3977868000001194601,2023-07-12 00:21:28,2025-07-26 20:51:44,"Gants Absolute 100, S",,CAD 11.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 100,,Au-9899A6,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gants nitrile,Gants,Gants Absolute 100
3977868000001194603,2023-07-12 00:21:28,2025-07-26 20:51:44,"Gants Absolute 100, M",,CAD 11.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 100,,Au-9899A7,,9551003453092,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gants nitrile,Gants,Gants Absolute 100
3977868000001194605,2023-07-12 00:21:28,2025-02-15 03:05:05,"Gants Absolute 100, L",,CAD 11.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 100,,Au-9899A8,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gants nitrile,Gants,Gants Absolute 100
3977868000001194607,2023-07-12 00:21:28,2025-02-15 03:05:05,"Gants Absolute 100, XL",,CAD 11.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 90,,Au-9899A9,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gants nitrile,Gants,Gants Absolute 100
3977868000001194721,2023-07-12 00:21:28,2025-02-15 03:05:06,"Gants Robust Plus 12 pouces, S",,CAD 15.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 100,,Au-63886,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gants nitrile,Gants,Gants Robust
